X,Y,D
0.000197183,0.00109743,5.83421e-05
0.000314444,0.000224504,4.5357e-05
0.000774651,0.00137301,6.87642e-05
0.000394425,0.000374138,5.33958e-05
8.23672e-05,0.000798489,4.496e-05
0.000768306,0.001674,5.41907e-05
0.000304743,0.00134609,5.80496e-05
0.000680767,0.000368696,4.12435e-05
0.000708048,0.00112741,1.97346e-05
0.000464795,0.00161571,2.9784e-05
0.000749138,0.0010019,3.06559e-05
0.000772181,6.97019e-05,3.92036e-05
4.11175e-05,0.00162999,5.54073e-05
0.000763455,0.000625022,3.5495e-05
0.000128037,0.000129519,2.72651e-05
0.000684799,0.00114279,2.47793e-05
0.000777635,0.000148648,3.286e-05
0.000468246,0.000955546,5.81972e-05
0.000715469,0.000626103,5.85545e-05
0.000783639,0.000547564,4.56378e-05
0.000189395,0.0013404,3.24099e-05
0.0002631,0.00100822,4.62703e-05
0.000399053,0.00151061,3.30276e-05
0.000391263,6.20631e-05,4.61546e-05
4.37811e-05,0.000201942,4.18678e-05
0.000229674,0.00127488,3.777e-05
0.000776773,0.00154252,4.16875e-05
0.000493304,0.00117584,2.84136e-05
0.000441923,0.000627761,5.19859e-05
0.000409195,0.00163951,5.57881e-05
0.000164842,0.00147875,4.7601e-05
0.000349695,0.000808694,4.20774e-05
0.000660901,0.000527399,5.81754e-05
0.000573969,0.00158772,4.02664e-05
0.000530482,0.0013481,4.6639e-05
0.000210829,0.00088424,4.6675e-05
0.000451604,0.000371335,3.72898e-05
0.000282752,0.00126634,4.68369e-05
0.000782973,0.000911558,4.14548e-05
0.000491669,0.000707466,2.44371e-05
0.000327702,0.000627897,3.61714e-05
0.000793609,0.000991206,2.78265e-05
0.000305739,0.00154441,4.74621e-05
0.000131072,0.000701365,4.72017e-05
0.000136154,0.000361461,4.28801e-05
0.000217153,0.00142768,4.85882e-05
0.000625383,6.40972e-05,3.60362e-05
0.000794159,0.00129952,4.94315e-05
0.000167027,0.000665552,3.56578e-05
0.000600042,0.00102812,3.13686e-05
0.000221446,0.000280183,3.8554e-05
0.000249358,0.00105004,4.12587e-05
0.000190626,0.000245279,4.88781e-05
0.000793703,0.00113318,5.35024e-05
0.000458485,0.00155159,4.56208e-05
0.000317819,6.41832e-05,4.10109e-05
0.000617153,0.000617438,3.47525e-05
0.000654168,0.00142954,4.75507e-05
0.000292354,0.00144027,5.41703e-05
7.77959e-05,6.52035e-05,4.76051e-05
0.000101511,0.000589267,4.76209e-05
0.000710792,0.000969117,5.8566e-05
0.000733393,0.000294853,3.34186e-05
0.000558122,0.000443803,3.93901e-05
0.000516861,0.000861126,2.79705e-05
0.00079174,0.000202837,3.08098e-05
0.000416735,0.000592364,3.34763e-05
0.000248775,0.00112119,3.29166e-05
0.000656501,0.00108197,3.62697e-05
0.000714225,0.00125819,5.46339e-05
0.000310636,0.00100773,4.67262e-05
0.000336352,0.000577049,4.08606e-05
0.000146827,0.000162757,4.62562e-05
0.000625671,0.000721182,4.85732e-05
0.000497213,0.000769931,3.65023e-05
0.000146357,0.001093,3.2241e-05
0.000275253,0.000583695,4.0302e-05
0.000160375,0.00126651,2.64767e-05
0.000656763,0.000777886,3.06014e-05
0.000146128,0.000958376,3.3128e-05
0.000486347,0.000521554,5.37798e-05
0.000277952,0.000410689,4.99752e-05
0.000417133,0.000322966,4.63264e-05
0.000250318,0.00153435,3.88191e-05
0.000624958,0.00099414,2.89825e-05
0.000506464,0.00128732,2.53654e-05
0.000283641,0.00084121,3.9643e-05
0.000719821,0.00157013,4.648e-05
0.00039978,0.00012951,3.70217e-05
0.000183094,0.00159805,3.96272e-05
0.000797114,0.000647465,3.973e-05
0.000215627,0.00165347,6.13334e-05
0.000792993,0.00149922,3.73168e-05
0.000279302,0.000358785,3.6234e-05
0.000302592,0.000176543,2.75749e-05
0.000408883,0.000161933,2.92714e-05
0.00026087,0.000217775,5.89976e-05
0.000517734,0.00148483,3.87567e-05
0.000647701,0.000582045,4.84912e-05
0.000197346,0.000479193,5.75234e-05
0.000335375,0.00110823,4.29271e-05
0.000694098,0.000157478,4.01254e-05
0.000636697,0.000219321,5.26241e-05
5.96519e-05,0.000576938,3.10149e-05
0.000695329,0.000668423,3.48197e-05
0.000549498,0.00140513,3.12043e-05
0.000116314,0.00146583,3.79828e-05
8.36128e-05,0.000224851,4.46981e-05
0.000729029,0.000544707,2.90412e-05
0.000634249,0.0013204,4.19271e-05
0.000271567,0.000883742,3.54398e-05
0.000105963,0.000276202,3.64208e-05
0.000196159,0.00153368,5.17782e-05
0.000100068,0.000540486,4.02213e-05
0.000632484,0.00102789,2.85689e-05
0.00061934,0.00149882,4.7179e-05
0.000477126,0.00108179,4.18164e-05
4.00217e-05,0.00111389,5.36186e-05
0.00035628,0.00103811,4.57961e-05
0.000584573,0.000510176,2.68504e-05
0.000104257,0.000487035,4.88272e-05
0.000253992,0.000802605,3.13537e-05
0.00058323,0.000814364,3.44641e-05
0.000429643,0.00135966,3.1896e-05
0.000429575,0.000526886,3.48361e-05
0.000493777,0.000360208,4.16346e-05
0.000572513,0.00108107,3.07398e-05
0.000440746,0.000419575,2.71678e-05
0.000437219,0.00158514,3.0879e-05
0.000785495,0.000866967,4.58266e-05
0.000355449,0.000337967,5.24319e-05
0.000617196,0.000538926,3.12271e-05
0.000388862,0.00122048,4.49233e-05
4.11015e-05,0.00105718,3.87243e-05
0.000287435,0.00113947,3.97925e-05
0.000743263,0.000382649,4.46655e-05
0.000542241,0.00130321,3.0695e-05
0.000575863,0.00162992,3.81157e-05
0.000361971,0.00154097,4.55278e-05
0.000470243,0.00144944,5.89186e-05
0.000382631,0.000773705,4.29329e-05
0.000134354,0.000453013,3.19654e-05
0.000750296,0.000516981,3.80418e-05
0.000204744,0.000808174,2.97711e-05
0.000634708,0.00160777,3.12985e-05
0.000467431,0.000822068,4.83086e-05
0.000440196,7.10552e-05,4.21135e-05
0.000552569,0.00167202,2.45121e-05
0.000795293,0.00158518,4.06209e-05
0.000387635,0.000865654,3.46559e-05
0.000179221,6.33889e-05,4.4097e-05
0.000285492,0.000972255,3.44857e-05
0.000245173,0.00122957,4.09788e-05
0.000603159,0.00129562,3.59086e-05
0.00010049,0.00114625,4.5594e-05
0.000618021,0.00105887,3.9078e-05
0.000451196,0.000281162,3.09712e-05
0.000646478,0.000374706,2.50248e-05
0.000580298,0.000724234,3.6073e-05
0.0006542,0.000972283,3.5952e-05
0.000441931,0.000899297,4.67774e-05
0.000360704,0.00134401,3.03567e-05
0.000193763,0.00125623,2.89584e-05
0.000122887,0.00125141,3.51966e-05
0.000534139,0.00161323,4.39276e-05
0.000315104,0.00129575,4.0323e-05
0.000793198,0.000768387,4.46744e-05
9.54478e-05,0.00129501,4.90997e-05
0.000735821,0.00012437,3.39228e-05
0.000376497,0.00052248,4.87909e-05
0.000693575,0.000768224,2.5838e-05
0.000796158,0.000301513,3.39856e-05
0.000265428,0.000473756,2.81061e-05
0.000655962,0.00113071,3.76141e-05
0.00070315,0.00160544,2.53795e-05
0.000786161,0.000502494,3.8212e-05
0.000729534,0.000862306,5.11419e-05
0.000506727,0.000996988,4.22718e-05
0.00060501,0.00143195,4.44344e-05
0.000176806,0.000722569,2.63436e-05
0.00055125,0.00120501,4.6671e-05
0.000515047,0.000457319,3.15286e-05
0.000234431,0.000589888,3.54131e-05
0.000564349,0.000760552,2.87259e-05
0.000198049,0.00146221,2.5278e-05
0.000791087,0.00102082,3.07341e-05
0.000309664,9.93007e-05,2.99303e-05
0.000602094,0.000294256,2.82066e-05
5.238e-05,0.00156099,3.75896e-05
0.000202633,0.00103967,3.24831e-05
0.000718027,0.000257516,1.9578e-05
8.86535e-05,0.00163016,3.24812e-05
0.000214465,0.000397552,4.00789e-05
4.40035e-05,0.000100422,4.46936e-05
4.5193e-05,0.00074177,3.2763e-05
0.000732936,8.25574e-05,3.76835e-05
0.000103324,0.000964953,4.69416e-05
4.33469e-05,0.000787615,2.47492e-05
0.000744744,0.000174211,3.19557e-05
0.000657745,0.000450035,3.7818e-05
0.000145974,0.000263323,3.81065e-05
0.000354776,0.000438423,3.64966e-05
0.000795539,0.000701852,4.62035e-05
0.000495846,0.000215757,4.36044e-05
0.000176751,0.000365081,3.26008e-05
0.000625449,0.000811107,4.73521e-05
0.000251196,0.000689117,1.8052e-05
0.000424556,0.00152501,2.34036e-05
0.000211878,0.00132245,2.42169e-05
0.000462367,0.000162686,3.88453e-05
0.000321893,0.000745009,3.37061e-05
0.000796881,0.000358819,4.00159e-05
0.000614525,0.000110962,3.85702e-05
0.00064125,0.000297452,3.78287e-05
0.000203373,9.46334e-05,2.99037e-05
0.000102761,0.000185631,3.81732e-05
0.000221196,0.00100391,3.20343e-05
0.000605664,0.000657495,2.95126e-05
8.84308e-05,0.000112037,3.09716e-05
0.00036711,0.00161302,2.09339e-05
0.000360685,0.000662534,3.29895e-05
0.000571158,0.000963703,2.51305e-05
0.000403003,0.00097397,4.34476e-05
0.000251794,0.00114892,2.22681e-05
0.000521881,0.0015247,3.77971e-05
0.00044772,0.00165844,2.58807e-05
0.000312959,0.000312307,3.72494e-05
0.000185383,0.00129039,3.48425e-05
5.65018e-05,0.000719472,8.06911e-06
0.000665854,0.000407135,3.33151e-05
4.75169e-05,0.00167274,3.07204e-05
0.000592095,0.000412323,3.31425e-05
0.000174694,0.000926268,2.922e-05
0.000252852,0.000319651,1.86521e-05
0.000207986,0.000723405,3.31082e-05
0.000161499,0.00118681,3.24192e-05
0.000492002,0.00131407,2.51851e-05
0.000146461,0.0015842,2.59621e-05
0.000716227,0.0003309,3.69453e-05
0.000539511,0.00034769,1.82492e-05
0.000601706,0.000906737,3.10285e-05
0.000750767,0.00128059,2.83797e-05
0.000418114,0.00155152,2.69345e-05
0.00021403,0.0009302,3.29035e-05
0.000121118,0.000833358,4.00046e-05
0.000573344,0.000155954,2.69946e-05
0.000732292,0.00122317,1.8323e-05
0.000795192,0.00118519,3.55586e-05
0.000133024,0.00122166,2.10907e-05
0.000702013,0.0012067,3.43462e-05
0.000299271,0.000655368,3.24642e-05
4.94416e-05,0.00121505,2.7194e-05
0.000155217,0.000475645,1.71522e-05
0.000492256,0.000734071,2.87213e-05
0.000405622,0.00115993,3.77495e-05
0.000162326,0.000117074,3.1701e-05
0.000723717,0.000725885,1.38769e-05
0.000321045,0.00104983,2.3088e-05
0.000163613,0.00105461,3.72961e-05
0.000622922,0.000683526,2.69169e-05
0.000251713,0.00145476,2.57916e-05
0.000672418,0.00150373,2.71395e-05
6.25311e-05,0.000417788,2.31513e-05
0.000794455,0.000610815,2.17154e-05
0.000548904,0.00110221,2.77198e-05
0.000314792,0.00139611,3.91882e-05
0.000481365,0.00121927,4.35367e-05
0.000638531,0.00136344,3.97994e-05
0.000355447,0.000249061,3.38696e-05
0.000448065,0.00111315,2.16242e-05
8.58336e-05,0.000688325,3.2434e-05
0.000477481,0.000865422,1.94129e-05
0.000597316,0.000206938,2.87879e-05
0.00029918,0.000612074,2.60746e-05
0.000289444,0.000502559,3.40221e-05
0.000419767,0.00105291,1.04528e-05
0.000702965,0.00142892,4.05806e-05
0.000604789,0.00160192,2.31624e-05
0.000165231,0.000883442,2.19411e-05
0.000106395,0.00121987,2.4493e-05
0.000628612,0.00115012,2.49614e-05
4.1246e-05,0.00138867,2.93269e-05
0.000387009,0.0010146,2.58192e-05
0.000190151,0.000992264,1.6729e-05
0.000679166,0.0011063,2.5174e-05
0.000500995,0.000678904,2.6761e-05
0.000568843,0.000324718,2.34992e-05
0.000369187,0.000152252,2.91306e-05
0.000102586,0.000371538,2.63379e-05
0.000143734,0.000744772,3.06316e-05
0.000370486,0.00149017,2.76546e-05
0.000674621,0.00131983,3.44133e-05
0.000529239,0.000403749,1.28595e-05
0.000344304,0.00137262,2.31475e-05
0.000488363,0.000111952,3.97216e-05
0.000674203,0.000861047,2.23789e-05
0.000796421,0.00164227,2.83172e-05
0.000539078,0.00098162,1.66973e-05
0.000400789,0.000738897,2.72713e-05
0.000706811,0.000392319,2.83236e-05
0.000127599,0.000561339,2.30296e-05
0.00067334,0.000612853,2.82214e-05
0.000657419,0.00166992,3.36879e-05
0.000299168,0.000198,1.57618e-05
0.000577592,0.00062834,2.43652e-05
0.000762453,0.000224469,2.83004e-05
0.000529684,0.00021296,1.82811e-05
0.000676805,0.000479804,2.79269e-05
6.71877e-05,0.000976185,2.51009e-05
0.000175816,0.000763303,1.66945e-05
0.000574089,0.00104161,2.17499e-05
0.000192675,0.0010134,2.12243e-05
0.000391618,0.00148522,1.47553e-05
0.000415247,0.000550196,1.40462e-05
0.000509973,0.00108614,2.19027e-05
0.000675349,0.00158571,2.23831e-05
0.000665082,0.00018374,3.67087e-05
0.000616765,0.00125437,3.23618e-05
0.000793469,0.000824642,2.70748e-05
0.000755852,0.00103252,3.17795e-05
0.000734795,0.00047825,2.05349e-05
0.000598658,0.00146991,1.98273e-05
0.000792958,0.000243693,2.00782e-05
0.000580543,0.00140373,2.95114e-05
0.000464463,0.00100625,3.04753e-05
0.000572273,0.000535195,2.78373e-05
0.000426491,0.00143882,2.35349e-05
0.000779288,0.00126228,2.37536e-05
0.000593662,6.38927e-05,1.7079e-05
0.000524304,0.00117504,2.72743e-05
0.000406604,0.000839513,1.24897e-05
0.000476677,0.00113686,2.65691e-05
0.000171135,0.0009537,1.65256e-05
0.000228695,0.000106255,2.55194e-05
0.000565027,0.000849174,3.31037e-05
0.000103154,0.0013287,1.90436e-05
0.000646583,0.000905954,2.75167e-05
0.000766764,0.00132308,2.18684e-05
0.000309572,0.00162673,2.11078e-05
0.000489034,0.00153533,2.17572e-05
0.000136264,0.00106562,2.06402e-05
0.000569478,0.000482932,2.40916e-05
0.000580034,0.000924704,2.46062e-05
0.00028318,0.000456402,1.92699e-05
0.000477898,0.00128122,2.71968e-05
0.000717917,0.0011438,-2.0414e-06
4.41964e-05,0.000552474,2.44022e-05
0.000532088,0.000776232,2.37539e-05
0.000278365,0.00069293,2.53011e-05
0.000287122,0.0012297,2.2512e-05
0.00010668,0.000146538,1.75076e-05
8.32573e-05,0.000403184,2.06804e-05
7.12445e-05,0.00103507,1.96033e-05
0.000496353,0.000630412,1.96732e-05
0.000235394,0.0011921,3.42032e-05
0.000727171,0.000148598,1.48586e-05
0.000313559,0.000822941,3.02531e-05
0.000753312,0.00042112,1.51183e-05
0.000207617,0.000430413,2.24538e-05
7.25636e-05,0.00147708,1.54024e-05
0.000312329,0.000343057,2.39791e-05
0.000218201,0.000234817,9.33765e-06
0.000655374,0.00104872,3.02039e-05
4.81689e-05,0.000817717,3.13996e-05
0.000294026,0.00160817,2.41368e-05
0.000716561,0.00101332,2.07083e-05
7.89543e-05,0.00121092,2.59765e-05
0.000447572,0.00122639,2.21587e-05
0.000730988,0.00129592,2.01406e-05
0.000654588,0.000335364,1.83991e-05
0.000605521,0.000382836,2.29706e-05
0.000547538,0.00059499,2.89432e-05
0.000240106,0.000484036,1.68154e-05
0.000533115,0.000428218,1.8576e-05
0.000320753,0.000263632,3.00803e-05
0.000311811,0.00116375,2.28701e-05
0.000752846,0.00150607,2.71383e-05
0.000720114,0.000763475,2.27212e-05
0.000278799,9.78698e-05,2.11271e-05
5.05881e-05,0.000319165,3.01407e-05
0.000364267,0.00145075,1.78361e-05
0.000466694,0.000244738,2.05925e-05
0.000546844,0.0015673,2.35244e-05
0.000344332,0.000771818,3.11212e-05
0.000133999,0.000653891,3.35673e-05
0.000241159,0.0010923,2.20441e-05
0.0001424,0.00136904,2.32507e-05
5.62778e-05,0.000764712,1.77781e-05
0.000209446,0.00136514,2.49342e-05
4.89086e-05,0.00149041,1.94155e-05
0.000796492,0.000953902,2.03532e-05
0.000690165,0.00129477,1.21355e-05
0.000555428,0.000787064,2.6791e-05
7.08095e-05,0.00159219,2.66859e-05
0.000252826,0.000973104,2.56125e-05
0.000530428,0.00102357,2.49468e-05
7.59839e-05,0.00133117,2.4511e-05
0.000699779,0.000292202,3.07848e-05
0.00072243,0.00140459,1.85626e-05
0.000340237,0.000957393,1.82774e-05
0.000212696,0.00156986,2.44455e-05
0.00012002,0.000241752,2.58296e-05
0.000380278,0.000414345,2.65799e-05
0.000514913,0.000484412,1.80476e-05
0.000430418,0.00167211,1.5363e-05
4.28267e-05,0.0015222,1.68466e-05
0.000525768,0.000343785,1.01806e-05
0.000792742,0.000586723,2.60156e-05
0.000573618,0.000290403,2.86604e-05
0.000233703,0.000313049,1.48572e-05
0.000710135,0.00162847,2.03127e-05
0.0003317,0.000189449,1.44182e-05
0.000592071,0.00118227,2.33328e-05
0.000658457,0.000136869,2.52234e-05
0.000622223,0.00146214,2.31606e-05
0.000412179,0.000415878,2.89764e-05
0.000519806,0.00144877,2.97212e-05
0.000595295,0.000455029,1.78747e-05
0.000475333,0.00139807,2.70795e-05
0.000522984,0.000688513,1.82552e-05
0.000396787,0.0010419,3.03294e-05
6.49273e-05,0.000707758,1.54309e-05
0.000765925,0.000306297,1.83655e-05
0.000430249,0.000456052,1.87536e-05
0.000137574,0.00120029,2.23695e-05
4.20002e-05,0.000968216,2.4254e-05
0.000574682,0.00130184,1.76092e-05
0.000183863,9.96554e-05,1.38177e-06
0.000694976,0.000928155,2.29336e-05
0.00039522,0.00140378,2.16e-05
0.00067503,0.00145709,1.05848e-05
0.000572785,0.00112166,2.01784e-05
0.000299999,0.000897475,2.00421e-05
7.90629e-05,0.000260416,1.62935e-05
0.000402743,0.00134674,2.48494e-05
0.000206232,0.00084845,2.3856e-05
0.000776018,0.00031932,7.23697e-06
0.000318931,0.00118955,2.61075e-05
0.00060154,0.00140383,9.9579e-06
0.000795424,0.00142518,2.22889e-05
0.000728457,0.00103163,1.66243e-05
0.000591165,0.000994109,3.31129e-05
0.000578707,0.000226653,1.59852e-05
0.000581189,0.000362954,1.26445e-05
0.000214246,0.000613122,1.90156e-05
0.000543287,0.00165048,2.09642e-05
0.000654938,0.00158268,1.74097e-05
0.000709991,0.00129599,2.13634e-05
0.000151254,0.00057719,1.924e-05
0.000413612,9.54113e-05,2.69297e-05
0.000154119,0.00151501,1.44303e-05
0.000320958,0.00113796,2.2808e-05
0.000220121,0.00124201,1.48191e-05
0.000380155,0.000834392,2.83985e-05
0.00052504,0.00010164,2.22765e-05
0.000505746,0.00138,2.15666e-05
0.000176137,0.000972034,1.96277e-05
0.000126666,0.0010422,2.29894e-05
0.00060134,0.000694576,2.07231e-05
0.000314104,0.000971244,2.21184e-05
0.000194959,0.000519034,1.55842e-05
8.13039e-05,0.00144742,5.94756e-06
0.000632633,0.00153479,2.60752e-05
8.3675e-05,0.000837234,2.41226e-05
0.00013123,0.00150639,2.8375e-05
0.000617238,0.000446145,2.15646e-05
0.000266528,0.00116102,1.29303e-05
0.000327117,0.000657042,1.87788e-05
0.000680381,0.00104863,1.62257e-05
0.000254641,0.00142618,2.36928e-05
0.000259029,0.000447753,2.11457e-05
0.000251547,0.000374075,2.56834e-05
0.000568499,0.000942407,1.70234e-05
0.000651458,0.00120623,1.64748e-05
0.000348593,7.2923e-05,2.1875e-05
4.03529e-05,6.51054e-05,2.58216e-05
0.000315746,0.00166461,1.74251e-05
